City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
413,San Borja,BO,2020-01-05 19:22:46,-14.86,-66.75,90.97,54,73,4.94,broken clouds,0.0,0.0
414,Vylgort,BO,2020-01-05 19:22:46,-14.86,-66.75,90.97,54,73,4.94,broken clouds,0.0,0.0
415,Hambantota,LK,2020-01-05 19:27:17,6.12,81.12,75.2,100,20,5.82,thunderstorm,0.0,0.0
416,Barcelos,BR,2020-01-05 19:27:17,-0.97,-62.93,93.29,44,13,4.92,few clouds,0.0,0.0
417,Kijang,KR,2020-01-05 19:27:17,35.24,129.21,37.4,74,31,3.36,scattered clouds,0.0,0.0
418,Jarjis,KR,2020-01-05 19:27:17,35.24,129.21,37.4,74,31,3.36,scattered clouds,0.0,0.0
419,Port Hardy,CA,2020-01-05 19:27:18,50.7,-127.42,35.6,93,75,6.93,shower rain,0.0,0.0
420,Santa Isabel Do Rio Negro,BR,2020-01-05 19:27:18,-0.41,-65.02,92.5,44,35,2.89,scattered clouds,0.0,0.0
421,Te Anau,NZ,2020-01-05 19:27:18,-45.41,167.72,45.55,75,74,21.77,light rain,1.44,0.0
422,Labutta,NZ,2020-01-05 19:27:18,-45.41,167.72,45.55,75,74,21.77,light rain,0.0,0.0
423,Komsomolskiy,RU,2020-01-05 19:27:18,67.55,63.78,10.13,92,93,17.43,overcast clouds,0.0,0.0
424,Mehamn,NO,2020-01-05 19:27:18,71.03,27.85,26.6,79,75,6.93,broken clouds,0.0,0.0
425,Strizhi,RU,2020-01-05 19:27:19,58.46,49.29,27.34,95,97,9.66,light snow,0.0,0.19
426,Santa Luzia,BR,2020-01-05 19:27:03,-19.77,-43.85,75.2,83,75,6.93,broken clouds,0.0,0.0
427,Aporawan,BR,2020-01-05 19:27:03,-19.77,-43.85,75.2,83,75,6.93,broken clouds,0.0,0.0
428,Namibe,AO,2020-01-05 19:27:19,-15.19,12.15,74.88,88,81,8.08,broken clouds,0.0,0.0
429,Veraval,FR,2020-01-05 19:27:19,49.65,0.71,44.6,93,90,2.24,overcast clouds,0.0,0.0
430,Patacamaya,BO,2020-01-05 19:27:20,-17.23,-67.92,54.43,54,99,3.62,light rain,0.12,0.0
431,Kumo,NG,2020-01-05 19:27:20,10.05,11.21,72.28,26,10,5.37,clear sky,0.0,0.0
432,Ngunguru,NZ,2020-01-05 19:27:20,-35.62,174.5,69.01,86,18,5.01,few clouds,0.0,0.0
433,Bethanien,NA,2020-01-05 19:27:20,-26.5,17.16,76.87,28,0,15.95,clear sky,0.0,0.0
434,Torbay,CA,2020-01-05 19:27:20,47.66,-52.73,30.99,100,90,19.46,snow,0.0,0.0
435,Conakry,GN,2020-01-05 19:27:21,9.52,-13.7,81.79,53,34,11.16,scattered clouds,0.0,0.0
436,Akyab,GN,2020-01-05 19:27:21,9.52,-13.7,81.79,53,34,11.16,scattered clouds,0.0,0.0
437,Vaitupu,GN,2020-01-05 19:27:21,9.52,-13.7,81.79,53,34,11.16,scattered clouds,0.0,0.0
438,Takoradi,GH,2020-01-05 19:27:21,4.89,-1.75,81.21,47,40,9.17,scattered clouds,0.0,0.0
439,Bantry,GH,2020-01-05 19:27:21,4.89,-1.75,81.21,47,40,9.17,scattered clouds,0.0,0.0
440,Arequipa,PE,2020-01-05 19:25:44,-16.4,-71.54,62.6,63,40,11.41,scattered clouds,0.0,0.0
441,Nanakuli,US,2020-01-05 19:27:22,21.39,-158.15,77.0,83,75,3.36,light rain,0.0,0.0
442,Dolbeau,US,2020-01-05 19:27:22,21.39,-158.15,77.0,83,75,3.36,light rain,0.0,0.0
443,Thinadhoo,MV,2020-01-05 19:27:22,0.53,72.93,82.89,74,79,7.02,light rain,3.0,0.0
444,Mabamba,TZ,2020-01-05 19:27:22,-3.6,30.5,66.4,88,89,1.19,moderate rain,4.88,0.0
445,Tessalit,ML,2020-01-05 19:27:22,20.2,1.01,62.44,17,0,7.16,clear sky,0.0,0.0
446,Meulaboh,ID,2020-01-05 19:27:23,4.14,96.13,82.24,76,89,5.77,overcast clouds,0.0,0.0
447,Corcoran,US,2020-01-05 19:24:09,36.1,-119.56,51.8,81,90,9.17,overcast clouds,0.0,0.0
448,Dien Bien,US,2020-01-05 19:24:09,36.1,-119.56,51.8,81,90,9.17,overcast clouds,0.0,0.0
449,Algiers,US,2020-01-05 19:24:37,29.94,-90.04,66.0,36,1,5.82,clear sky,0.0,0.0
450,Saint-Medard-En-Jalles,FR,2020-01-05 19:27:23,44.9,-0.72,41.0,86,0,2.24,clear sky,0.0,0.0
451,Gorontalo,ID,2020-01-05 19:27:24,0.54,123.06,73.45,95,100,2.55,light rain,1.25,0.0
452,Meyungs,ID,2020-01-05 19:27:24,0.54,123.06,73.45,95,100,2.55,light rain,0.0,0.0
453,Namtsy,RU,2020-01-05 19:27:24,62.72,129.66,-23.8,74,99,2.51,light snow,0.0,0.0
454,Hit,IQ,2020-01-05 19:27:24,33.64,42.83,56.37,57,66,9.71,broken clouds,0.0,0.0
455,Half Moon Bay,US,2020-01-05 19:27:24,37.46,-122.43,57.0,62,1,16.11,clear sky,0.0,0.0
456,Turukhansk,RU,2020-01-05 19:27:25,65.8,87.96,20.05,93,100,15.1,light snow,0.0,0.56
457,Russell,US,2020-01-05 19:27:25,38.9,-98.86,50.0,29,1,16.11,clear sky,0.0,0.0
458,Lincoln,GB,2020-01-05 19:27:25,53.23,-0.54,48.2,87,75,9.17,broken clouds,0.0,0.0
459,Cap Malheureux,MU,2020-01-05 19:27:25,-19.98,57.61,73.4,100,75,5.82,heavy intensity rain,0.0,0.0
460,Waitati,NZ,2020-01-05 19:27:25,-45.75,170.57,53.01,61,51,25.01,light rain,1.19,0.0
461,Umm Lajj,SA,2020-01-05 19:27:25,25.02,37.27,56.19,58,0,7.99,clear sky,0.0,0.0
462,Malwan,SA,2020-01-05 19:27:25,25.02,37.27,56.19,58,0,7.99,clear sky,0.0,0.0
463,Maceio,BR,2020-01-05 19:27:26,-9.67,-35.74,84.2,62,100,12.75,overcast clouds,0.0,0.0
464,Adrar,DZ,2020-01-05 19:27:26,27.87,-0.29,59.0,12,0,9.17,clear sky,0.0,0.0
465,Westpunt,DZ,2020-01-05 19:27:26,27.87,-0.29,59.0,12,0,9.17,clear sky,0.0,0.0
466,Coleraine,AU,2020-01-05 19:27:26,-37.6,141.69,44.92,93,69,6.55,broken clouds,0.0,0.0
467,Tawkar,AU,2020-01-05 19:27:26,-37.6,141.69,44.92,93,69,6.55,broken clouds,0.0,0.0
468,Kibakwe,TZ,2020-01-05 19:27:27,-6.71,36.37,69.64,86,100,3.85,light rain,0.56,0.0
469,Banda Aceh,ID,2020-01-05 19:27:27,5.56,95.32,72.0,93,0,5.84,clear sky,0.0,0.0
470,Gat,SN,2020-01-05 19:27:27,14.69,-16.54,84.2,36,0,10.29,dust,0.0,0.0
471,Alta Floresta,BR,2020-01-05 19:27:27,-9.87,-56.08,80.6,83,75,8.05,broken clouds,0.0,0.0
472,Stokmarknes,NO,2020-01-05 19:27:27,68.56,14.91,32.0,89,90,23.04,shower snow,0.0,0.0
473,Mwinilunga,ZM,2020-01-05 19:27:28,-11.73,24.43,65.3,94,99,2.53,light rain,0.88,0.0
474,Bilma,NE,2020-01-05 19:27:28,18.69,12.92,54.73,30,17,5.08,few clouds,0.0,0.0
475,Inirida,CO,2020-01-05 19:27:28,3.87,-67.92,91.15,45,45,5.68,scattered clouds,0.0,0.0
476,Mapiripan,CO,2020-01-05 19:27:28,2.89,-72.13,90.57,42,81,10.65,broken clouds,0.0,0.0
477,Fomboni,KM,2020-01-05 19:27:28,-12.28,43.74,83.35,78,100,10.87,light rain,0.19,0.0
478,Ha Tinh,VN,2020-01-05 19:27:28,18.33,105.9,70.47,87,0,5.53,clear sky,0.0,0.0
479,Shelburne,CA,2020-01-05 19:27:29,44.08,-80.2,33.8,80,90,6.46,light snow,0.0,0.0
480,Bambous Virieux,MU,2020-01-05 19:27:29,-20.34,57.76,73.4,100,75,5.82,moderate rain,0.0,0.0
481,Puerto Vallarta,MX,2020-01-05 19:27:29,20.61,-105.23,87.8,19,20,6.93,few clouds,0.0,0.0
482,Laguna,BZ,2020-01-05 19:27:29,16.17,-88.94,73.4,73,75,4.7,broken clouds,0.0,0.0
483,Sassandra,CI,2020-01-05 19:27:29,4.95,-6.09,78.94,46,10,5.39,clear sky,0.0,0.0
484,Bairiki,CI,2020-01-05 19:27:29,4.95,-6.09,78.94,46,10,5.39,clear sky,0.0,0.0
485,Rio Grande,BR,2020-01-05 19:26:47,-32.03,-52.1,87.8,45,20,14.99,few clouds,0.0,0.0
486,Jackson,US,2020-01-05 19:27:30,43.48,-110.76,21.2,78,90,5.82,light snow,0.0,0.0
487,Ubinskoye,RU,2020-01-05 19:27:30,55.31,79.68,21.7,93,98,11.21,light snow,0.0,0.12
488,Hualmay,PE,2020-01-05 19:27:30,-11.1,-77.61,79.66,57,57,11.52,broken clouds,0.0,0.0
489,Ellisras,ZA,2020-01-05 19:27:31,-23.67,27.74,87.69,29,68,7.16,broken clouds,0.0,0.0
490,Zyryanovsk,KZ,2020-01-05 19:27:31,49.74,84.27,5.0,74,0,2.01,clear sky,0.0,0.0
491,One Hundred Mile House,KZ,2020-01-05 19:27:31,49.74,84.27,5.0,74,0,2.01,clear sky,0.0,0.0
492,Atkarsk,RU,2020-01-05 19:27:31,51.88,45.01,32.02,98,100,5.1,light snow,0.0,0.5
493,Indramayu,ID,2020-01-05 19:27:31,-4.05,103.78,73.85,97,100,3.62,light rain,0.13,0.0
494,Ahipara,NZ,2020-01-05 19:27:31,-35.17,173.16,66.0,100,58,23.69,broken clouds,0.0,0.0
495,Sibu,MY,2020-01-05 19:27:32,2.29,111.83,77.0,94,75,2.24,light rain,0.0,0.0
496,Lafia,NG,2020-01-05 19:27:32,8.5,8.51,82.33,18,13,3.38,few clouds,0.0,0.0
497,Saint-Denis,FR,2020-01-05 19:27:32,48.94,2.36,46.4,75,90,3.36,overcast clouds,0.0,0.0
498,Moussoro,TD,2020-01-05 19:27:32,13.64,16.49,70.9,19,0,14.47,clear sky,0.0,0.0
499,Sistranda,NO,2020-01-05 19:27:32,63.73,8.83,44.6,93,75,16.11,shower rain,0.0,0.0
500,Allapalli,IN,2020-01-05 19:27:33,19.43,80.06,60.3,70,0,3.87,clear sky,0.0,0.0
501,Kampot,KH,2020-01-05 19:27:33,10.62,104.18,75.2,94,20,2.24,few clouds,0.0,0.0
502,Taonan,CN,2020-01-05 19:27:33,45.34,122.78,12.72,92,95,6.17,overcast clouds,0.0,0.0
503,Banjarmasin,ID,2020-01-05 19:27:30,-3.32,114.59,75.2,100,90,3.36,overcast clouds,0.0,0.0
504,Kathu,ZA,2020-01-05 19:27:33,-27.7,23.05,82.0,23,80,14.43,broken clouds,0.0,0.0
505,Cidreira,BR,2020-01-05 19:27:33,-30.17,-50.22,74.44,80,0,18.25,clear sky,0.0,0.0
506,Srednekolymsk,RU,2020-01-05 19:27:34,67.46,153.71,-5.6,71,40,3.4,scattered clouds,0.0,0.0
507,Honiara,SB,2020-01-05 19:27:34,-9.43,159.96,75.2,94,20,2.24,few clouds,0.0,0.0
508,Porto Novo,BR,2020-01-05 19:27:34,-23.68,-45.44,75.2,83,75,6.93,thunderstorm with light rain,0.0,0.0
509,Mazagao,BR,2020-01-05 19:27:34,-0.12,-51.29,89.6,62,75,4.7,broken clouds,0.0,0.0
510,Afgoye,BR,2020-01-05 19:27:34,-0.12,-51.29,89.6,62,75,4.7,broken clouds,0.0,0.0
511,Paamiut,GL,2020-01-05 19:27:35,61.99,-49.67,21.4,59,84,11.21,broken clouds,0.0,0.0
512,Port Pirie,AU,2020-01-05 19:27:35,-33.18,138.01,59.86,84,100,3.89,moderate rain,3.63,0.0
513,Berlevag,NO,2020-01-05 19:27:35,70.86,29.09,26.6,79,75,6.93,broken clouds,0.0,0.0
514,Puerto Ayacucho,CO,2020-01-05 19:27:35,5.66,-67.63,91.4,46,0,20.8,clear sky,0.0,0.0
515,Ulaangom,MN,2020-01-05 19:27:35,49.98,92.07,-12.41,91,17,2.73,few clouds,0.0,0.0
516,Touros,BR,2020-01-05 19:27:35,-5.2,-35.46,84.2,66,40,17.22,scattered clouds,0.0,0.0
517,Karoi,ZW,2020-01-05 19:27:36,-16.82,29.68,68.72,89,100,6.55,light rain,1.19,0.0
518,Yunjinghong,ZW,2020-01-05 19:27:36,-16.82,29.68,68.72,89,100,6.55,light rain,0.0,0.0
519,Auki,NG,2020-01-05 19:27:36,12.18,6.51,72.93,24,31,10.0,scattered clouds,0.0,0.0
520,Cayce,US,2020-01-05 19:27:36,33.97,-81.07,55.99,37,1,8.05,clear sky,0.0,0.0
521,Nome,US,2020-01-05 19:27:36,30.04,-94.42,73.99,38,1,12.75,clear sky,0.0,0.0
522,Terme,TR,2020-01-05 19:27:37,41.21,36.97,39.2,69,40,6.93,scattered clouds,0.0,0.0
523,Catamarca,TR,2020-01-05 19:27:37,41.21,36.97,39.2,69,40,6.93,scattered clouds,0.0,0.0
524,Teknaf,BD,2020-01-05 19:27:37,20.86,92.31,59.9,98,5,3.29,clear sky,0.0,0.0
525,Penzance,GB,2020-01-05 19:27:37,50.12,-5.53,52.0,81,90,9.17,overcast clouds,0.0,0.0
526,Weinan,CN,2020-01-05 19:27:37,34.5,109.46,42.01,93,90,2.51,mist,0.0,0.0
527,Vicuna,CN,2020-01-05 19:27:37,34.5,109.46,42.01,93,90,2.51,mist,0.0,0.0
528,Pitea,SE,2020-01-05 19:27:38,65.32,21.48,30.2,92,75,14.99,light snow,0.0,0.0
529,Waingapu,ID,2020-01-05 19:27:38,-9.65,120.26,84.33,77,100,24.94,overcast clouds,0.0,0.0
530,Port Hedland,AU,2020-01-05 19:27:38,-20.31,118.58,84.2,74,90,9.17,overcast clouds,0.0,0.0
531,Jiangyou,CN,2020-01-05 19:27:38,31.78,104.73,35.1,84,85,2.98,overcast clouds,0.0,0.0
532,Morbach,DE,2020-01-05 19:27:38,49.52,10.62,39.2,100,90,3.71,overcast clouds,0.0,0.0
533,San Policarpo,PH,2020-01-05 19:27:39,12.18,125.51,79.05,85,52,16.28,light rain,2.31,0.0
534,Faya,SA,2020-01-05 19:27:39,18.39,42.45,59.0,77,4,7.25,clear sky,0.0,0.0
535,Harij,IN,2020-01-05 19:27:39,23.69,71.9,62.98,35,0,7.92,clear sky,0.0,0.0
536,Dryden,CA,2020-01-05 19:27:39,49.79,-92.84,23.0,92,90,17.22,light snow,0.0,0.0
537,Vestmannaeyjar,IS,2020-01-05 19:27:39,63.44,-20.27,39.2,80,75,6.93,broken clouds,0.0,0.0
538,Umm Durman,IS,2020-01-05 19:27:39,63.44,-20.27,39.2,80,75,6.93,broken clouds,0.0,0.0
539,Nouadhibou,MR,2020-01-05 19:27:40,20.93,-17.03,68.0,40,45,12.75,scattered clouds,0.0,0.0
540,Bata,GQ,2020-01-05 19:27:40,1.87,9.77,78.06,86,54,3.74,light rain,0.38,0.0
541,Seoul,KR,2020-01-05 19:26:17,37.57,126.98,35.6,55,90,4.27,overcast clouds,0.0,0.0
542,Margate,AU,2020-01-05 19:27:40,-43.03,147.26,50.0,76,20,9.17,few clouds,0.0,0.0
543,Nishihara,JP,2020-01-05 19:27:41,35.74,139.53,43.0,40,1,4.7,clear sky,0.0,0.0
544,Lagoa,PT,2020-01-05 19:27:41,37.14,-8.45,57.99,71,20,5.82,few clouds,0.0,0.0
545,Banjar,ID,2020-01-05 19:27:41,-7.37,108.54,74.91,95,99,0.65,light rain,0.63,0.0
546,Kiunga,PG,2020-01-05 19:27:41,-6.12,141.3,73.49,99,100,2.8,moderate rain,10.69,0.0
547,Emba,CY,2020-01-05 19:27:41,34.81,32.42,53.6,81,75,5.82,broken clouds,0.0,0.0
548,Ardmore,US,2020-01-05 19:27:41,34.99,-86.85,55.0,43,1,11.41,clear sky,0.0,0.0
549,Visby,SE,2020-01-05 19:27:42,57.64,18.3,37.0,66,75,18.34,sleet,0.0,0.0
550,Flinders,AU,2020-01-05 19:27:42,-34.58,150.85,64.99,93,99,8.05,overcast clouds,0.0,0.0
551,Maniitsoq,GL,2020-01-05 19:27:42,65.42,-52.9,13.24,94,100,23.73,light snow,0.0,0.56
552,Susner,IN,2020-01-05 19:27:42,23.94,76.1,55.67,53,0,3.22,clear sky,0.0,0.0
553,Antalaha,MG,2020-01-05 19:27:42,-14.9,50.28,80.22,83,100,10.6,moderate rain,5.62,0.0
554,Wallaceburg,CA,2020-01-05 19:27:43,42.59,-82.38,34.0,70,90,17.22,overcast clouds,0.0,0.0
555,Ponca City,US,2020-01-05 19:27:43,36.73,-97.07,59.0,44,1,20.8,clear sky,0.0,0.0
556,Diffa,NE,2020-01-05 19:22:55,13.32,12.61,66.52,25,6,7.34,clear sky,0.0,0.0
557,Lawrenceburg,US,2020-01-05 19:27:43,35.24,-87.33,55.99,63,1,10.29,clear sky,0.0,0.0
558,Eseka,CM,2020-01-05 19:27:43,3.65,10.77,76.95,43,0,3.22,clear sky,0.0,0.0
559,Kalutara,LK,2020-01-05 19:27:44,6.58,79.96,78.8,100,40,3.36,scattered clouds,0.0,0.0
560,Mocuba,MZ,2020-01-05 19:27:44,-16.84,36.99,76.23,91,100,1.92,light rain,2.13,0.0
561,Pochutla,MX,2020-01-05 19:27:44,15.74,-96.47,89.6,49,40,9.17,scattered clouds,0.0,0.0
562,Tianpeng,CN,2020-01-05 19:27:44,28.88,112.34,48.56,92,100,5.75,light rain,0.5,0.0
563,Antanifotsy,MG,2020-01-05 19:27:44,-19.66,47.32,62.15,96,66,5.06,light rain,2.06,0.0
564,Vanavara,RU,2020-01-05 19:27:44,60.35,102.28,7.72,95,100,7.7,overcast clouds,0.0,0.0
565,Bay Roberts,CA,2020-01-05 19:27:45,47.58,-53.28,30.99,100,90,19.46,snow,0.0,0.0
566,Rosita,NI,2020-01-05 19:27:45,13.92,-84.4,86.58,48,10,8.1,clear sky,0.0,0.0
567,Garhshankar,IN,2020-01-05 19:27:45,31.22,76.14,53.62,57,100,7.45,overcast clouds,0.0,0.0
568,Liwale,TZ,2020-01-05 19:27:45,-9.8,37.92,74.73,81,74,3.11,broken clouds,0.0,0.0
569,Kuusamo,FI,2020-01-05 19:27:45,65.96,29.19,15.8,100,90,6.93,light snow,0.0,0.0
570,Chagda,FI,2020-01-05 19:27:45,65.96,29.19,15.8,100,90,6.93,light snow,0.0,0.0
571,Maroantsetra,MG,2020-01-05 19:27:46,-15.43,49.74,71.04,98,100,2.21,moderate rain,3.38,0.0
572,Bereda,ES,2020-01-05 19:27:46,43.27,-7.54,45.0,93,0,1.12,clear sky,0.0,0.0
573,Kobojango,ES,2020-01-05 19:27:46,43.27,-7.54,45.0,93,0,1.12,clear sky,0.0,0.0
574,Gornopravdinsk,RU,2020-01-05 19:27:46,60.06,69.92,20.71,94,100,8.59,overcast clouds,0.0,0.0
575,Boyolangu,ID,2020-01-05 19:27:47,-8.09,111.9,74.79,94,99,2.37,moderate rain,3.19,0.0
576,Aksu,KZ,2020-01-05 19:27:47,52.04,76.93,12.2,92,20,4.47,few clouds,0.0,0.0
577,Beatrice,US,2020-01-05 19:27:47,40.27,-96.75,50.0,42,1,20.8,clear sky,0.0,0.0
578,Ossora,RU,2020-01-05 19:27:47,59.24,163.07,8.04,96,97,5.17,overcast clouds,0.0,0.0
579,Tiarei,PF,2020-01-05 19:27:47,-17.53,-149.33,84.2,74,20,4.7,few clouds,0.0,0.0
580,Tual,ID,2020-01-05 19:27:47,-5.67,132.75,83.37,77,90,9.69,overcast clouds,0.0,0.0
581,Hunza,ID,2020-01-05 19:27:47,-5.67,132.75,83.37,77,90,9.69,overcast clouds,0.0,0.0
582,Nurota,UZ,2020-01-05 19:27:48,40.56,65.69,37.4,93,100,6.93,overcast clouds,0.0,0.0
583,Tabou,CI,2020-01-05 19:27:48,4.42,-7.36,79.09,59,0,4.43,clear sky,0.0,0.0
584,Ivankiv,UA,2020-01-05 19:27:48,50.93,29.9,32.0,100,99,8.95,light snow,0.0,0.13
585,Polonnaruwa,LK,2020-01-05 19:27:48,7.94,81.0,74.16,93,14,2.55,few clouds,0.0,0.0
586,Bertoua,CM,2020-01-05 19:27:49,4.58,13.68,75.87,30,63,0.87,broken clouds,0.0,0.0
587,Winneba,GH,2020-01-05 19:27:49,5.35,-0.62,80.6,51,17,6.93,haze,0.0,0.0
588,Stepnyak,KZ,2020-01-05 19:27:49,52.83,70.79,27.05,90,87,13.38,overcast clouds,0.0,0.0
589,Atbasar,KZ,2020-01-05 19:27:49,51.81,68.36,24.8,95,100,8.01,overcast clouds,0.0,0.0
590,Tura,RU,2020-01-05 19:27:49,64.27,100.22,8.38,94,100,7.96,overcast clouds,0.0,0.0
591,Paveh,IR,2020-01-05 19:27:50,35.05,46.36,23.81,92,49,2.15,scattered clouds,0.0,0.0
592,Barra Patuca,HN,2020-01-05 19:27:50,15.8,-84.28,81.32,78,3,14.18,light rain,0.12,0.0
593,Vostok,RU,2020-01-05 19:27:50,46.45,135.83,-5.71,98,100,3.87,overcast clouds,0.0,0.0
594,Bloomfield,US,2020-01-05 19:27:50,40.75,-92.42,46.99,52,40,27.51,scattered clouds,0.0,0.0
595,Leua,AO,2020-01-05 19:27:50,-11.65,20.45,68.81,87,98,1.72,light rain,0.44,0.0
596,Bamiantong,CN,2020-01-05 19:27:51,44.93,130.53,2.98,88,0,3.18,clear sky,0.0,0.0
597,Kyshtovka,RU,2020-01-05 19:27:51,56.56,76.62,9.3,96,96,8.81,overcast clouds,0.0,0.0
598,Inuvik,CA,2020-01-05 19:27:51,68.36,-133.71,-16.6,75,90,3.36,light snow,0.0,0.0
599,Kuryk,KZ,2020-01-05 19:27:51,43.18,51.68,39.99,60,98,12.75,overcast clouds,0.0,0.0
600,Egvekinot,RU,2020-01-05 19:27:51,66.32,-179.17,-10.37,80,59,10.83,broken clouds,0.0,0.0
601,Anadyr,RU,2020-01-05 19:27:52,64.73,177.51,-29.2,66,0,8.95,clear sky,0.0,0.0
602,Port Hawkesbury,CA,2020-01-05 19:27:52,45.62,-61.36,30.0,92,90,12.75,snow,0.0,0.0
603,Bajo Baudo,CA,2020-01-05 19:27:52,45.62,-61.36,30.0,92,90,12.75,snow,0.0,0.0
604,Buariki,CA,2020-01-05 19:27:52,45.62,-61.36,30.0,92,90,12.75,snow,0.0,0.0
605,Carutapera,BR,2020-01-05 19:27:52,-1.2,-46.02,82.47,74,85,11.36,light rain,0.37,0.0
606,Urdzhar,BR,2020-01-05 19:27:52,-1.2,-46.02,82.47,74,85,11.36,light rain,0.0,0.0
607,Sinnamary,GF,2020-01-05 19:27:53,5.38,-52.96,80.4,73,16,10.51,light rain,0.19,0.0
608,Quatre Cocos,MU,2020-01-05 19:27:53,-20.21,57.76,73.4,100,75,5.82,moderate rain,0.0,0.0
609,Darhan,MN,2020-01-05 19:27:53,49.49,105.92,1.69,95,79,5.39,broken clouds,0.0,0.0
610,Bagotville,AU,2020-01-05 19:27:53,-28.98,153.42,71.6,88,90,8.05,overcast clouds,0.0,0.0
611,Wanlaweyn,SO,2020-01-05 19:27:53,2.62,44.89,80.78,72,36,15.9,scattered clouds,0.0,0.0
612,Khrebtovaya,RU,2020-01-05 19:27:54,56.71,104.25,6.51,95,41,6.29,scattered clouds,0.0,0.0
613,Middlebury,US,2020-01-05 19:27:01,44.01,-73.17,30.99,68,75,8.05,light rain,0.0,0.0
614,Sibolga,ID,2020-01-05 19:27:54,1.74,98.78,69.85,95,14,3.67,few clouds,0.0,0.0
615,La Palma,CO,2020-01-05 19:27:54,5.36,-74.39,81.03,65,100,4.52,light rain,0.94,0.0
616,Mongomo,GA,2020-01-05 19:27:54,1.63,11.31,76.51,63,72,2.26,broken clouds,0.0,0.0
617,Karamay,GA,2020-01-05 19:27:54,1.63,11.31,76.51,63,72,2.26,broken clouds,0.0,0.0
618,Joensuu,FI,2020-01-05 19:27:55,62.6,29.76,12.99,92,1,6.93,clear sky,0.0,0.0
619,Kankon,IN,2020-01-05 19:27:55,15.02,74.02,75.2,69,2,5.82,haze,0.0,0.0
620,Vila Franca Do Campo,PT,2020-01-05 19:27:55,37.72,-25.43,64.4,88,40,13.87,scattered clouds,0.0,0.0
621,Bulawayo,ZW,2020-01-05 19:27:55,-20.16,28.59,77.05,49,87,5.3,light rain,0.25,0.0
622,Honningsvag,NO,2020-01-05 19:27:55,70.98,25.97,26.6,86,75,5.82,broken clouds,0.0,0.0
